contour_id,order,x,y,closed
0,73,40.6108097676,74.5079730445,true
0,74,39.6006775157,75.2049895140,true
0,75,39.0434852801,76.3812842337,true
0,76,38.4862930444,77.5575789533,true
0,77,37.9291008088,78.7338736729,true
0,78,37.3719085732,79.9101683926,true
0,79,37.0033048072,81.1122357758,true
0,80,37.2244536849,82.3948992659,true
0,81,37.4456025625,83.6775627560,true
0,82,38.5850572342,84.1076874708,true
0,83,39.8477834929,84.4233690355,true
0,84,41.1105097517,84.7390506002,true
0,85,42.3732360105,85.0547321649,true
0,86,43.4029071437,84.3300524674,true
0,87,44.4102810138,83.5058374828,true
0,88,45.5993628644,83.1181956912,true
0,89,46.8940421999,82.9842633461,true
0,90,48.1887215354,82.8503310011,true
0,91,49.4834008710,82.7163986560,true
0,92,50.7780802065,82.5824663110,true
0,93,51.8321308837,81.8324738906,true
0,94,52.8748380830,81.0534397762,true
0,95,53.9175452823,80.2744056618,true
0,96,54.9602524816,79.4953715474,true
0,97,56.0029596810,78.7163374330,true
0,98,57.0456668803,77.9373033185,true
0,99,58.0883740796,77.1582692041,true
0,100,59.1310812789,76.3792350897,true
0,101,59.7861976765,75.5027775584,true
0,102,59.2357748453,74.3233000632,true
0,103,58.0427344570,74.5480493319,true
0,104,56.7903381954,74.9025011041,true
0,105,55.5379419338,75.2569528763,true
0,106,54.2855456721,75.6114046484,true
0,107,53.8098948697,75.1616886790,true
0,108,54.1206987268,73.8977529935,true
0,109,54.4315025839,72.6338173079,true
0,110,54.7423064411,71.3698816223,true
0,111,55.0531102982,70.1059459367,true
0,112,55.3639141553,68.8420102511,true
0,113,55.6747180124,67.5780745655,true
0,114,55.9855218695,66.3141388799,true
0,115,56.2963257266,65.0502031943,true
0,116,56.6071295837,63.7862675087,true
0,117,56.9179334408,62.5223318231,true
0,118,57.2287372980,61.2583961375,true
0,119,57.5395411551,59.9944604519,true
0,120,57.8503450122,58.7305247664,true
0,121,58.1611488693,57.4665890808,true
0,122,58.6504591430,57.0778949916,true
0,123,59.4314122041,58.1191657398,true
0,124,60.6160242017,58.3531186153,true
0,125,61.9176126370,58.3531186153,true
0,126,63.1347848255,58.6835261577,true
0,127,64.2768611029,59.3078611893,true
0,128,65.4189373802,59.9321962209,true
0,129,66.5610136575,60.5565312525,true
0,130,67.7030899348,61.1808662842,true
0,131,68.8451662121,61.8052013158,true
0,132,69.9872424895,62.4295363474,true
0,133,70.7863299251,63.3992067532,true
0,134,71.4184371480,64.5369997544,true
0,135,72.0505443709,65.6747927557,true
0,136,72.6826515938,66.8125857569,true
0,137,73.3147588167,67.9503787581,true
0,138,73.9468660396,69.0881717594,true
0,139,74.5789732626,70.2259647606,true
0,140,75.2110804855,71.3637577618,true
0,141,75.4234138966,72.5454925370,true
0,142,75.0406351567,73.7895234415,true
0,143,74.6578564169,75.0335543459,true
0,144,74.2750776771,76.2775852504,true
0,145,73.9704800401,77.4847292602,true
0,146,75.1740303595,77.9803088035,true
0,147,76.1239516555,77.5849918886,true
0,148,76.8860193894,76.5298211802,true
0,149,77.6480871233,75.4746504718,true
0,150,78.4143936988,74.4240437078,true
0,151,79.5229023146,73.7418845596,true
0,152,80.6314109305,73.0597254114,true
0,153,81.7399195463,72.3775662632,true
0,154,82.8484281622,71.6954071149,true
0,155,83.9226695156,70.9746446602,true
0,156,84.7314696852,69.9548531420,true
0,157,85.5402698548,68.9350616238,true
0,158,86.3490700244,67.9152701056,true
0,159,87.1578701940,66.8954785874,true
0,160,87.9666703636,65.8756870692,true
0,161,88.8316579778,64.9210888075,true
0,162,89.9596437454,64.2716424565,true
0,163,91.0876295130,63.6221961054,true
0,164,92.1191800226,62.8988497986,true
0,165,92.4529524612,61.6407844529,true
0,166,92.7867248999,60.3827191072,true
0,167,93.1204973385,59.1246537615,true
0,168,93.4542697772,57.8665884157,true
0,169,93.7880422159,56.6085230700,true
0,170,94.1218146545,55.3504577243,true
0,171,94.4555870932,54.0923923786,true
0,172,94.7893595318,52.8343270329,true
0,173,94.8225564894,51.5335889843,true
0,174,94.8521304078,50.2323365729,true
0,175,94.8817043262,48.9310841614,true
0,176,94.9112782447,47.6298317500,true
0,177,94.9408521631,46.3285793386,true
0,178,94.9704260816,45.0273269271,true
0,179,95.0000000000,43.7260745157,true
0,180,94.4520613266,42.5571927872,true
0,181,93.8586985665,41.3987226365,true
0,182,93.2653358064,40.2402524859,true
0,183,92.7516624508,39.6464814639,true
0,184,92.5020498012,40.9239109062,true
0,185,92.2524371515,42.2013403485,true
0,186,92.0028245019,43.4787697908,true
0,187,91.7532118522,44.7561992331,true
0,188,91.5035992026,46.0336286754,true
0,189,91.2539865529,47.3110581177,true
0,190,90.9174597260,48.5391631125,true
0,191,89.9487625764,49.4085067082,true
0,192,88.9800654269,50.2778503040,true
0,193,88.0113682774,51.1471938997,true
0,194,87.0426711279,52.0165374954,true
0,195,87.5110231962,51.0280292261,true
0,196,88.1090027544,49.8719354138,true
0,197,88.3924150160,48.6971698560,true
0,198,87.9353968051,47.4784546268,true
0,199,88.7557644008,46.5364329086,true
0,200,89.5214800182,45.5825730693,true
0,201,89.0644618073,44.3638578402,true
0,202,88.6074435964,43.1451426110,true
0,203,88.6376266442,42.0150980968,true
0,204,89.4947286264,41.0355529743,true
0,205,90.3518306086,40.0560078518,true
0,206,91.2089325908,39.0764627292,true
0,207,90.9624491034,37.8198050818,true
0,208,90.6697745699,36.5515487700,true
0,209,89.7137379370,35.7553261814,true
0,210,88.6114357216,35.0631829299,true
0,211,87.5091335061,34.3710396783,true
0,212,86.4068312907,33.6788964267,true
0,213,85.5231112270,32.7425882155,true
0,214,84.7136766207,31.7233001928,true
0,215,83.9042420145,30.7040121701,true
0,216,83.0948074083,29.6847241475,true
0,217,82.2853728020,28.6654361248,true
0,218,81.4759381958,27.6461481022,true
0,219,80.6665035896,26.6268600795,true
0,220,79.5639009389,25.9828758881,true
0,221,78.3789784600,25.4442747613,true
0,222,77.1940559810,24.9056736345,true
0,223,76.0091335021,24.3670725077,true
0,224,74.8242110231,23.8284713809,true
0,225,73.6392885442,23.2898702541,true
0,226,72.4543660652,22.7512691273,true
0,227,73.2843062780,21.7575802491,true
0,228,74.1227059155,20.7619806796,true
0,229,74.9611055529,19.7663811101,true
0,230,75.7770857492,18.7780364042,true
0,231,74.5143594904,18.4623548395,true
0,232,74.1886349092,17.4713206765,true
0,233,73.4172863193,17.2216496417,true
0,234,72.1596460961,17.5570203678,true
0,235,70.9020058730,17.8923910940,true
0,236,69.6443656498,18.2277618202,true
0,237,68.3867254266,18.5631325464,true
0,238,67.1290852035,18.8985032725,true
0,239,65.8714449803,19.2338739987,true
0,240,64.7215551488,19.7063655652,true
0,241,64.0982867533,20.8490242903,true
0,242,63.3695877422,21.8434698333,true
0,243,62.0857088183,22.0574496540,true
0,244,60.8018298944,22.2714294746,true
0,245,59.5179509705,22.4854092953,true
0,246,58.2340720466,22.6993891159,true
0,247,56.9501931226,22.9133689366,true
0,248,55.6663141987,23.1273487572,true
0,249,54.3824352748,23.3413285779,true
0,250,53.0985563509,23.5553083985,true
0,251,51.8146774270,23.7692882192,true
0,252,50.5297671264,23.8182413231,true
0,253,49.2433139550,23.6203254506,true
0,254,47.9568607835,23.4224095781,true
0,255,46.6704076121,23.2244937055,true
0,256,45.3839544406,23.0265778330,true
0,257,44.0975012692,22.8286619605,true
0,258,42.8110480978,22.6307460879,true
0,259,41.5245949263,22.4328302154,true
0,260,40.2381417549,22.2349143429,true
0,261,38.9516885834,22.0369984703,true
0,262,37.6652354120,21.8390825978,true
0,263,37.1122853932,20.7635295155,true
0,264,36.6891653260,19.5326347744,true
0,265,36.2660452587,18.3017400333,true
0,266,35.8429251915,17.0708452923,true
0,267,35.4198051242,15.8399505512,true
0,268,34.7082687843,15.4140822046,true
0,269,33.5997601685,16.0962413528,true
0,270,32.4912515526,16.7784005010,true
0,271,31.5275858805,15.9428354613,true
0,272,30.5681145766,15.0633200994,true
0,273,29.8059581808,14.9452678351,true
0,274,29.3943597776,16.1800630446,true
0,275,28.7138257563,16.8605908845,true
0,276,27.4891775821,16.4197175418,true
0,277,26.5141548238,16.3261068180,true
0,278,26.5418419286,17.6274007430,true
0,279,26.5695290334,18.9286946680,true
0,280,26.5972161382,20.2299885929,true
0,281,26.0575962739,20.9277451843,true
0,282,24.7605038398,20.8196541482,true
0,283,23.4634114056,20.7115631120,true
0,284,22.1663189714,20.6034720758,true
0,285,20.9610342767,20.9165533273,true
0,286,19.8266016370,21.5546716871,true
0,287,18.6921689974,22.1927900469,true
0,288,17.7459710516,23.0563799052,true
0,289,16.9155343773,24.0586310638,true
0,290,16.0850977030,25.0608822224,true
0,291,15.2546610287,26.0631333810,true
0,292,15.2322637330,27.3566485391,true
0,293,15.2322637330,28.6582369744,true
0,294,15.8631913265,29.7722691250,true
0,295,16.5742071523,30.8624933911,true
0,296,17.2852229780,31.9527176573,true
0,297,17.9962388037,33.0429419234,true
0,298,18.8779670990,33.9682028247,true
0,299,19.9432040270,34.7161351358,true
0,300,21.0084409551,35.4640674470,true
0,301,22.0736778831,36.2119997582,true
0,302,23.1389148111,36.9599320693,true
0,303,24.4034891412,37.1838723468,true
0,304,25.6964987237,37.3330657602,true
0,305,26.9895083061,37.4822591735,true
0,306,28.2825178886,37.6314525869,true
0,307,29.5523515128,37.4557990300,true
0,308,30.8110845466,37.1245534948,true
0,309,32.0698175804,36.7933079596,true
0,310,33.1712883253,37.0970595840,true
0,311,34.1299471103,37.9774605091,true
0,312,35.0886058953,38.8578614341,true
0,313,36.0472646804,39.7382623591,true
0,314,37.0059234654,40.6186632842,true
0,315,37.9083081781,41.5444844529,true
0,316,38.5665468304,42.6673621539,true
0,317,39.2247854827,43.7902398550,true
0,318,39.8830241351,44.9131175560,true
0,319,40.5412627874,46.0359952570,true
0,320,41.1995014397,47.1588729581,true
0,321,41.2613291904,48.4210529607,true
0,322,41.1685948541,49.7193336691,true
0,323,40.4355951942,50.4599653415,true
0,324,39.1623369700,50.7300504193,true
0,325,37.8890787457,51.0001354972,true
0,326,36.9109340617,50.2746954348,true
0,327,35.9905720528,49.3543334259,true
0,328,35.4311723155,48.3895349307,true
0,329,36.1008340407,47.2734320553,true
0,330,36.4502117707,46.0985800260,true
0,331,36.2202678696,44.8174640058,true
0,332,35.9903239686,43.5363479856,true
0,333,35.5790215127,42.4191885892,true
0,334,34.3338980698,42.0761293694,true
0,335,33.7518100258,43.2403054574,true
0,336,33.1697219818,44.4044815455,true
0,337,32.5007051477,44.4607390750,true
0,338,31.7441722366,43.4015929994,true
0,339,30.9876393255,42.3424469239,true
0,340,30.0561232942,42.6855588044,true
0,341,29.5410168366,43.6853446365,true
0,342,29.8336913701,44.9536009483,true
0,343,29.8755515080,45.6888492171,true
0,344,29.0849014729,44.6549222482,true
0,345,28.2274780307,44.6270283366,true
0,346,27.3071160218,45.5473903455,true
0,347,27.0780254795,46.4349089722,true
0,348,28.0815003795,47.2638664983,true
0,349,29.0849752794,48.0928240244,true
0,350,30.0884501794,48.9217815504,true
0,351,31.0919250794,49.7507390765,true
0,352,32.0953999794,50.5796966026,true
0,353,33.0988748793,51.4086541286,true
0,354,34.1023497793,52.2376116547,true
0,355,35.1058246793,53.0665691808,true
0,356,36.1092995793,53.8955267068,true
0,357,35.2993693998,54.0915922054,true
0,358,33.9980125845,54.1161461075,true
0,359,32.6966557692,54.1407000097,true
0,360,31.3952989539,54.1652539119,true
0,361,30.3097136639,53.6729286923,true
0,362,29.4120664672,52.7303991357,true
0,363,28.5144192704,51.7878695791,true
0,364,27.6167720737,50.8453400225,true
0,365,26.7191248769,49.9028104659,true
0,366,26.0103416356,50.7682266827,true
0,367,25.3268680114,51.8759253150,true
0,368,24.6433943872,52.9836239473,true
0,369,23.9599207631,54.0913225795,true
0,370,23.2764471389,55.1990212118,true
0,371,22.5929735147,56.3067198441,true
0,372,21.9094998905,57.4144184764,true
0,373,21.2260262664,58.5221171087,true
0,374,20.5294161180,59.6086966007,true
0,375,19.2336907235,59.7320990192,true
0,376,17.9379653290,59.8555014378,true
0,377,16.6422399344,59.9789038563,true
0,378,15.4942386484,59.5459532811,true
0,379,14.4303996208,58.7960339666,true
0,380,13.3665605932,58.0461146521,true
0,381,12.3027215657,57.2961953375,true
0,382,11.2388825381,56.5462760230,true
0,383,10.1750435105,55.7963567085,true
0,384,9.4114405577,54.7837296170,true
0,385,8.8093699928,53.6297610343,true
0,386,8.2072994279,52.4757924517,true
0,387,7.6052288631,51.3218238690,true
0,388,7.2528211679,50.0973402226,true
0,389,7.1622328738,48.7989080080,true
0,390,7.0716445798,47.5004757934,true
0,391,6.9680179203,46.2776797516,true
0,392,6.4479221581,47.4708406180,true
0,393,5.9278263958,48.6640014843,true
0,394,5.4077306336,49.8571623507,true
0,395,5.1858653571,51.1169551356,true
0,396,5.1486922857,52.4180126353,true
0,397,5.1115192143,53.7190701351,true
0,398,5.0743461428,55.0201276348,true
0,399,5.0371730714,56.3211851346,true
1,0,62.2171482212,47.5988006102,true
1,1,62.2171482212,46.3791812416,true
1,2,62.6021991261,45.2385965368,true
1,3,63.0826307323,44.1175894556,true
1,4,63.5321868128,42.9858141498,true
1,5,63.8530898971,41.8091695072,true
1,6,64.0965436007,40.6221529920,true
1,7,64.3455708954,39.4739537118,true
1,8,64.9919678680,38.4397185556,true
1,9,65.4150346057,37.3241152141,true
1,10,66.4389906307,36.6615554333,true
1,11,67.4095415894,35.9329342680,true
1,12,68.2719427155,35.0705331420,true
1,13,68.9486889111,34.0559313795,true
1,14,69.7424043337,33.1336481275,true
1,15,70.5722956739,32.2399189919,true
1,16,71.4021870141,31.3461898563,true
1,17,72.1188037038,30.3696248147,true
1,18,72.7189262645,29.3078695150,true
1,19,73.4622894466,28.4916142517,true
1,20,74.6819088152,28.4916142517,true
1,21,75.8701579067,28.7464383269,true
1,22,77.0533624902,29.0422394728,true
1,23,78.2365670737,29.3380406186,true
1,24,79.3759954684,29.7408402581,true
1,25,80.4272271317,30.3592118248,true
1,26,81.4784587950,30.9775833914,true
1,27,82.5296904583,31.5959549581,true
1,28,83.3584927222,32.4874022884,true
1,29,84.1767516068,33.3917936871,true
1,30,84.0440271430,34.1298003902,true
1,31,82.8603233215,34.2344775571,true
1,32,81.9920747570,35.0500837822,true
1,33,82.1857882319,36.1659402578,true
1,34,82.2640322695,37.3670887147,true
1,35,81.8455457068,38.4135964289,true
1,36,81.5104904982,39.5862896589,true
1,37,82.0158061683,40.5465784169,true
1,38,82.7927308103,41.3607264203,true
1,39,82.3131323988,42.3291577599,true
1,40,82.4531209104,43.5127897347,true
1,41,83.3676253777,44.2703105704,true
1,42,83.9346059402,45.1981515953,true
1,43,83.9346059402,46.4177709640,true
1,44,83.6876107700,47.5898234091,true
1,45,83.5569143259,48.7755282919,true
1,46,83.6210160967,49.9934619384,true
1,47,83.6851178676,51.2113955849,true
1,48,84.1081309205,52.2134645093,true
1,49,84.8577290858,53.0497031738,true
1,50,84.5122407761,54.0362904732,true
1,51,83.5191795986,54.7276202078,true
1,52,82.3981725174,55.2080518141,true
1,53,81.5289130956,54.3812629544,true
1,54,80.6665119695,53.5188618284,true
1,55,79.8985967066,52.5815352754,true
1,56,79.2554147460,51.5452976723,true
1,57,78.6122327855,50.5090600693,true
1,58,77.9690508250,49.4728224662,true
1,59,77.3258688645,48.4365848631,true
1,60,76.6826869039,47.4003472601,true
1,61,76.8753086478,46.4223944128,true
1,62,77.5208567090,45.4207865167,true
1,63,77.3451339106,44.3504759221,true
1,64,76.4827327846,43.4880747960,true
1,65,75.5817375867,43.4972677361,true
1,66,75.1093509808,44.5212181659,true
1,67,74.1641813836,44.1224911579,true
1,68,74.5376290425,43.0415655579,true
1,69,74.2460980737,41.8962850472,true
1,70,73.2551759945,41.2297384907,true
1,71,72.0355566258,41.2297384907,true
1,72,71.6879422647,42.2073253669,true
1,73,71.8226266928,43.4194852199,true
1,74,70.9625955648,44.2827176963,true
1,75,70.1016273203,43.6370265047,true
1,76,69.8058261745,42.4538219211,true
1,77,69.0374223695,42.1499078810,true
1,78,68.0686081708,42.8907657977,true
1,79,67.7149963236,43.8983814512,true
1,80,67.8363529865,45.1119480809,true
1,81,68.5828474852,46.0292749384,true
1,82,69.2017271578,47.0220047912,true
1,83,68.8868381579,48.0609190082,true
1,84,68.0557669231,48.9535510752,true
1,85,67.2246956883,49.8461831422,true
1,86,66.3609991911,50.6952124189,true
1,87,65.1782260991,50.7535258485,true
1,88,63.9636154554,50.6431066990,true
1,89,63.0507411388,49.8911811338,true
1,90,62.6339446800,48.7449908720,true
2,0,68.8994429039,52.8193433311,true
2,1,69.4800147496,52.2387714854,true
2,2,70.0605865953,51.6581996397,true
2,3,70.5700165746,51.0481598682,true
2,4,71.0740710403,50.4358934859,true
2,5,71.6546428860,49.8553216403,true
2,6,72.2352147316,49.2747497946,true
2,7,72.8769490398,48.8418371953,true
2,8,73.5723545334,48.5384983000,true
2,9,74.3069103276,48.3296765911,true
2,10,75.0468018140,48.5256167994,true
2,11,74.7464507514,49.1250917254,true
2,12,74.4155613254,49.8090854157,true
2,13,73.9826487261,50.4508197238,true
2,14,73.5497361268,51.0925540319,true
2,15,73.1168235275,51.7342883401,true
2,16,72.5289734828,52.2972890590,true
2,17,71.8333549112,52.6001135387,true
2,18,71.1463586784,52.9237541855,true
2,19,70.4118028842,53.1325758944,true
2,20,69.5907503062,53.1325758944,true
