contour_id,order,x,y,closed
0,72,36.3517033288,50.1517978202,true
0,73,36.7412638530,50.7825148594,true
0,74,37.1308243772,51.4132318986,true
0,75,37.5203849014,52.0439489378,true
0,76,37.9099454257,52.6746659771,true
0,77,38.2995059499,53.3053830163,true
0,78,38.6890664741,53.9361000555,true
0,79,39.0130780787,54.6025293909,true
0,80,39.3317981929,55.2718416307,true
0,81,39.6505183071,55.9411538706,true
0,82,39.9692384214,56.6104661104,true
0,83,40.2879585356,57.2797783502,true
0,84,40.6066786498,57.9490905901,true
0,85,40.9253987640,58.6184028299,true
0,86,41.2441188782,59.2877150698,true
0,87,41.5628389924,59.9570273096,true
0,88,41.8815591066,60.6263395494,true
0,89,42.2002792208,61.2956517893,true
0,90,42.5189993350,61.9649640291,true
0,91,42.8377194492,62.6342762690,true
0,92,43.0206508199,63.3487242447,true
0,93,43.1660364325,64.0756523080,true
0,94,43.3114220452,64.8025803713,true
0,95,43.4568076579,65.5295084346,true
0,96,43.6021932705,66.2564364979,true
0,97,43.7475788832,66.9833645612,true
0,98,43.8929644959,67.7102926246,true
0,99,44.0383501085,68.4372206879,true
0,100,43.4396992715,68.6932991449,true
0,101,42.7205092790,68.8730966431,true
0,102,42.0013192866,69.0528941412,true
0,103,41.2821292941,69.2326916393,true
0,104,40.5629393016,69.4124891374,true
0,105,39.8437493091,69.5922866355,true
0,106,39.1245593167,69.7720841336,true
0,107,38.4053693242,69.9518816318,true
0,108,37.6861793317,70.1316791299,true
0,109,36.9669893393,70.3114766280,true
0,110,36.2477993468,70.4912741261,true
0,111,35.5286093543,70.6710716242,true
0,112,34.8094193618,70.8508691224,true
0,113,34.0902293694,71.0306666205,true
0,114,33.3710393769,71.2104641186,true
0,115,32.7619109415,71.6050051512,true
0,116,32.1959943089,72.0838576865,true
0,117,31.8254689003,72.6440231742,true
0,118,31.8845859535,73.3829863394,true
0,119,31.9437030067,74.1219495047,true
0,120,32.0028200599,74.8609126700,true
0,121,32.0619371131,75.5998758352,true
0,122,32.1210541664,76.3388390005,true
0,123,32.1801712196,77.0778021658,true
0,124,32.3206224602,77.7881313204,true
0,125,32.7374764173,78.4011518454,true
0,126,33.1543303743,79.0141723705,true
0,127,33.5711843313,79.6271928955,true
0,128,33.9880382883,80.2402134206,true
0,129,34.4048922453,80.8532339456,true
0,130,34.8217462024,81.4662544706,true
0,131,35.2386001594,82.0792749957,true
0,132,35.6554541164,82.6922955207,true
0,133,35.6733685961,83.3807376783,true
0,134,35.5090755363,84.1036271416,true
0,135,35.3447824764,84.8265166048,true
0,136,35.1804894166,85.5494060681,true
0,137,35.0161963568,86.2722955314,true
0,138,34.8519032969,86.9951849946,true
0,139,34.9260027771,87.6290808880,true
0,140,35.5238102155,88.0674730095,true
0,141,36.1216176539,88.5058651310,true
0,142,36.6920772010,88.3092518579,true
0,143,37.2499804238,87.8210865379,true
0,144,37.8078836466,87.3329212180,true
0,145,38.1450977548,87.6576119693,true
0,146,38.3795250113,88.3608937386,true
0,147,38.6139522677,89.0641755079,true
0,148,38.8483795242,89.7674572772,true
0,149,39.0828067806,90.4707390465,true
0,150,39.3172340370,91.1740208159,true
0,151,39.8720438515,91.6422799115,true
0,152,40.4724734463,92.0770737560,true
0,153,41.0729030412,92.5118676006,true
0,154,41.6733326360,92.9466614451,true
0,155,42.2737622308,93.3814552896,true
0,156,42.9743349174,93.3263383120,true
0,157,43.6972243807,93.1620452522,true
0,158,44.4201138439,92.9977521924,true
0,159,45.1430033072,92.8334591325,true
0,160,45.8658927704,92.6691660727,true
0,161,46.5887822337,92.5048730129,true
0,162,47.1732549897,92.1396117441,true
0,163,47.5844676001,91.5227928285,true
0,164,47.9956802105,90.9059739129,true
0,165,48.4068928209,90.2891549973,true
0,166,48.8181054313,89.6723360817,true
0,167,49.2293180417,89.0555171661,true
0,168,49.6405306522,88.4386982505,true
0,169,50.1186694005,88.1409748959,true
0,170,50.7430654683,88.5405883793,true
0,171,51.3674615361,88.9402018627,true
0,172,51.9918576039,89.3398153461,true
0,173,52.6162536717,89.7394288295,true
0,174,53.2406497395,90.1390423129,true
0,175,53.8650458073,90.5386557962,true
0,176,54.4894418751,90.9382692796,true
0,177,55.1138379429,91.3378827630,true
0,178,55.8177855578,91.1685759055,true
0,179,56.5278452436,90.9555579998,true
0,180,57.2379049294,90.7425400940,true
0,181,57.9479646152,90.5295221883,true
0,182,58.6580243011,90.3165042825,true
0,183,59.3613664603,90.0931295627,true
0,184,59.8454063223,89.5316433228,true
0,185,60.3294461843,88.9701570829,true
0,186,60.8134860463,88.4086708430,true
0,187,61.2975259083,87.8471846031,true
0,188,61.7815657703,87.2856983632,true
0,189,62.0106834314,86.6147568896,true
0,190,62.0844479340,85.8771118640,true
0,191,62.1582124365,85.1394668384,true
0,192,62.2319769391,84.4018218128,true
0,193,62.3057414417,83.6641767873,true
0,194,62.3795059442,82.9265317617,true
0,195,61.9615652227,82.3272659680,true
0,196,61.5139109802,81.7363623678,true
0,197,61.0662567376,81.1454587676,true
0,198,60.6186024950,80.5545551674,true
0,199,60.1709482525,79.9636515672,true
0,200,59.7054238368,79.3926586329,true
0,201,59.0697436860,79.0112505424,true
0,202,58.4340635352,78.6298424519,true
0,203,57.7983833844,78.2484343614,true
0,204,57.1627032336,77.8670262710,true
0,205,57.1479695652,77.1340442563,true
0,206,57.1479695652,76.3927201803,true
0,207,57.1479695652,75.6513961043,true
0,208,57.0104234898,74.9323926837,true
0,209,56.7759962333,74.2291109144,true
0,210,56.5415689769,73.5258291451,true
0,211,56.3071417204,72.8225473758,true
0,212,56.0727144640,72.1192656065,true
0,213,55.8382872076,71.4159838371,true
0,214,55.6038599511,70.7127020678,true
0,215,55.3694326947,70.0094202985,true
0,216,55.1350054383,69.3061385292,true
0,217,54.9005781818,68.6028567599,true
0,218,54.6661509254,67.8995749906,true
0,219,54.4317236690,67.1962932213,true
0,220,54.1972964125,66.4930114520,true
0,221,53.9628691561,65.7897296827,true
0,222,53.7284418997,65.0864479134,true
0,223,53.4940146432,64.3831661441,true
0,224,53.2595873868,63.6798843748,true
0,225,53.0251601303,62.9766026054,true
0,226,52.7907328739,62.2733208361,true
0,227,52.5563056175,61.5700390668,true
0,228,52.3218783610,60.8667572975,true
0,229,52.1087706352,60.1586948637,true
0,230,52.0204454146,59.4226513588,true
0,231,51.9321201940,58.6866078540,true
0,232,51.8437949734,57.9505643492,true
0,233,51.7554697528,57.2145208443,true
0,234,51.6671445323,56.4784773395,true
0,235,51.5788193117,55.7424338347,true
0,236,51.5148317866,55.0193041982,true
0,237,52.1738500282,54.6798099526,true
0,238,52.8328682698,54.3403157069,true
0,239,53.4918865114,54.0008214612,true
0,240,54.1509047530,53.6613272156,true
0,241,54.8099229946,53.3218329699,true
0,242,55.2652608222,53.7422338310,true
0,243,55.6661374439,54.3658196870,true
0,244,56.0670140656,54.9894055430,true
0,245,56.4678906873,55.6129913989,true
0,246,56.8979995929,56.1746728848,true
0,247,57.6342460469,56.0880556550,true
0,248,58.3704925010,56.0014384251,true
0,249,59.1067389550,55.9148211952,true
0,250,59.8429854090,55.8282039653,true
0,251,60.4729457660,55.5944690821,true
0,252,60.7864409428,54.9226937032,true
0,253,61.0999361196,54.2509183243,true
0,254,61.0597664873,53.5189875064,true
0,255,60.9860019848,52.7813424808,true
0,256,60.9122374822,52.0436974552,true
0,257,60.8384729796,51.3060524296,true
0,258,60.7647084771,50.5684074041,true
0,259,60.8616081755,49.9214844642,true
0,260,61.5143226001,49.5700228510,true
0,261,62.1670370246,49.2185612378,true
0,262,62.8197514492,48.8670996245,true
0,263,63.4724658738,48.5156380113,true
0,264,64.1251802983,48.1641763981,true
0,265,64.7778947229,47.8127147849,true
0,266,65.3341215599,48.2867915884,true
0,267,65.8881940825,48.7793004973,true
0,268,66.4422666050,49.2718094062,true
0,269,67.0823313572,49.3453706760,true
0,270,67.7856131265,49.1109434196,true
0,271,68.4888948958,48.8765161632,true
0,272,68.9037075423,48.2824786680,true
0,273,69.2851156328,47.6467985172,true
0,274,69.4479175544,46.9712747874,true
0,275,69.3153054722,46.2419083354,true
0,276,69.1826933900,45.5125418835,true
0,277,69.2073338444,44.8220073287,true
0,278,69.6642179970,44.2382109115,true
0,279,70.1211021496,43.6544144944,true
0,280,70.5779863021,43.0706180772,true
0,281,71.0348704547,42.4868216600,true
0,282,71.4917546073,41.9030252428,true
0,283,71.9486387599,41.3192288256,true
0,284,72.4055229125,40.7354324084,true
0,285,72.8634704309,40.1525775563,true
0,286,73.3876657120,39.6283822752,true
0,287,74.0443475761,39.4658679746,true
0,288,74.7831109395,39.5274315882,true
0,289,75.5218743029,39.5889952018,true
0,290,76.2143732376,39.5242595060,true
0,291,76.7385685188,39.0000642249,true
0,292,77.2569223041,38.4724317879,true
0,293,77.4605796903,37.7596309359,true
0,294,77.6642370766,37.0468300839,true
0,295,77.3184164111,36.4005208788,true
0,296,76.9506166710,35.7568713337,true
0,297,76.5828169310,35.1132217887,true
0,298,76.2150171910,34.4695722437,true
0,299,76.0726519348,33.7959954640,true
0,300,76.2597783645,33.0786774836,true
0,301,76.4469047941,32.3613595033,true
0,302,76.6340312238,31.6440415229,true
0,303,76.8211576534,30.9267235426,true
0,304,77.0082840831,30.2094055622,true
0,305,77.1954105128,29.4920875819,true
0,306,77.7507307311,29.1481786917,true
0,307,78.4706095567,28.9711593084,true
0,308,79.1904883822,28.7941399250,true
0,309,79.9103672078,28.6171205417,true
0,310,80.6302460334,28.4401011584,true
0,311,81.3501248590,28.2630817750,true
0,312,82.0700036846,28.0860623917,true
0,313,82.7898825102,27.9090430083,true
0,314,83.5097613357,27.7320236250,true
0,315,84.1599425086,27.3864495574,true
0,316,84.7946114224,27.0033611139,true
0,317,85.4292803361,26.6202726705,true
0,318,86.0639492499,26.2371842270,true
0,319,86.6986181637,25.8540957836,true
0,320,87.3332870774,25.4710073401,true
0,321,87.9679559912,25.0879188967,true
0,322,88.6026249050,24.7048304532,true
0,323,89.2372938187,24.3217420098,true
0,324,89.8719627325,23.9386535664,true
0,325,90.5066316463,23.5555651229,true
0,326,91.1413005600,23.1724766795,true
0,327,91.7759694738,22.7893882360,true
0,328,92.4106383876,22.4062997926,true
0,329,93.0453073013,22.0232113491,true
0,330,93.6799762151,21.6401229057,true
0,331,94.3146451289,21.2570344622,true
0,332,94.9493140426,20.8739460188,true
0,333,95.0000000000,20.4197500300,true
0,334,94.4758047188,19.8955547489,true
0,335,93.9516094377,19.3713594677,true
0,336,93.3219164636,19.0539567482,true
0,337,92.5898368584,18.9372484054,true
0,338,91.8577572532,18.8205400625,true
0,339,91.1256776480,18.7038317196,true
0,340,90.3935980429,18.5871233768,true
0,341,89.6615184377,18.4704150339,true
0,342,88.9294388325,18.3537066911,true
0,343,88.1973592274,18.2369983482,true
0,344,87.4652796222,18.1202900054,true
0,345,86.7332000170,18.0035816625,true
0,346,86.7961291196,17.6206894042,true
0,347,87.3103424023,17.0866986875,true
0,348,87.8245556850,16.5527079708,true
0,349,88.3387689677,16.0187172542,true
0,350,88.8529822504,15.4847265375,true
0,351,89.3671955331,14.9507358209,true
0,352,89.8814088158,14.4167451042,true
0,353,90.3956220985,13.8827543875,true
0,354,90.9098353813,13.3487636709,true
0,355,91.4240486640,12.8147729542,true
0,356,91.8774128619,12.3035260052,true
0,357,91.1390145776,12.2377281382,true
0,358,90.4006162932,12.1719302713,true
0,359,89.6622180089,12.1061324044,true
0,360,88.9238197246,12.0403345375,true
0,361,88.1854214402,11.9745366706,true
0,362,87.4470231559,11.9087388036,true
0,363,86.7086248715,11.8429409367,true
0,364,85.9702265872,11.7771430698,true
0,365,85.2318283029,11.7113452029,true
0,366,84.4934300185,11.6455473360,true
0,367,83.7550317342,11.5797494690,true
0,368,83.0166334499,11.5139516021,true
0,369,82.2782351655,11.4481537352,true
0,370,81.5398368812,11.3823558683,true
0,371,80.8450709751,11.5813554592,true
0,372,80.1668203812,11.8805836623,true
0,373,79.4885697874,12.1798118655,true
0,374,78.8103191936,12.4790400687,true
0,375,78.1320685997,12.7782682718,true
0,376,77.4538180059,13.0774964750,true
0,377,76.7755674121,13.3767246781,true
0,378,76.0973168182,13.6759528813,true
0,379,75.4190662244,13.9751810845,true
0,380,74.7408156306,14.2744092876,true
0,381,74.2732528182,14.3473715216,true
0,382,74.5234210015,13.6495339576,true
0,383,74.7735891848,12.9516963937,true
0,384,75.0237573681,12.2538588297,true
0,385,75.2739255514,11.5560212658,true
0,386,75.5240937347,10.8581837018,true
0,387,75.7742619180,10.1603461379,true
0,388,76.0244301013,9.4625085739,true
0,389,76.0422890901,8.8357480082,true
0,390,75.4444816517,8.3973558867,true
0,391,74.8466742133,7.9589637652,true
0,392,74.1620374927,7.8792842583,true
0,393,73.4299204347,7.9957574266,true
0,394,72.6978033767,8.1122305950,true
0,395,71.9656863186,8.2287037633,true
0,396,71.2335692606,8.3451769316,true
0,397,70.5014522026,8.4616500999,true
0,398,69.7693351445,8.5781232683,true
0,399,69.0372180865,8.6945964366,true
0,400,68.3051010285,8.8110696049,true
0,401,67.5729839704,8.9275427732,true
0,402,66.8408669124,9.0440159416,true
0,403,66.1087498544,9.1604891099,true
0,404,65.3781564354,9.2833997182,true
0,405,64.6715036138,9.5074603690,true
0,406,63.9648507921,9.7315210198,true
0,407,63.2581979704,9.9555816706,true
0,408,62.5515451488,10.1796423213,true
0,409,61.8448923271,10.4037029721,true
0,410,61.1382395054,10.6277636229,true
0,411,60.4315866837,10.8518242737,true
0,412,59.7249338621,11.0758849244,true
0,413,59.0182810404,11.2999455752,true
0,414,58.3116282187,11.5240062260,true
0,415,57.6049753971,11.7480668768,true
0,416,56.8983225754,11.9721275275,true
0,417,56.2819396198,11.6062580390,true
0,418,55.6746232734,11.1811365964,true
0,419,55.0673069269,10.7560151539,true
0,420,54.4599905804,10.3308937114,true
0,421,53.8526742339,9.9057722688,true
0,422,53.2453578874,9.4806508263,true
0,423,52.6364663727,9.0601101127,true
0,424,51.8961319756,9.0218169542,true
0,425,51.1557975784,8.9835237957,true
0,426,50.4154631812,8.9452306373,true
0,427,49.6751287841,8.9069374788,true
0,428,48.9347943869,8.8686443203,true
0,429,48.1944599898,8.8303511618,true
0,430,47.4541255926,8.7920580034,true
0,431,46.7137911955,8.7537648449,true
0,432,45.9734567983,8.7154716864,true
0,433,45.2331224011,8.6771785280,true
0,434,44.4927880040,8.6388853695,true
0,435,43.7524536068,8.6005922110,true
0,436,43.0121192097,8.5622990525,true
0,437,42.2717848125,8.5240058941,true
0,438,41.5314504153,8.4857127356,true
0,439,40.7911160182,8.4474195771,true
0,440,40.0766736741,8.2804833165,true
0,441,39.3791711829,8.0293824197,true
0,442,38.6816686917,7.7782815228,true
0,443,37.9841662005,7.5271806260,true
0,444,37.2866637093,7.2760797292,true
0,445,36.5891612182,7.0249788324,true
0,446,35.8916587270,6.7738779355,true
0,447,35.2474871976,6.6185447104,true
0,448,35.0936593321,7.3437332192,true
0,449,34.9398314666,8.0689217281,true
0,450,34.7860036011,8.7941102370,true
0,451,34.6321757356,9.5192987458,true
0,452,34.6611053841,10.2119009287,true
0,453,35.0560926889,10.8392337069,true
0,454,35.4510799937,11.4665664851,true
0,455,35.8460672985,12.0938992634,true
0,456,36.2410546033,12.7212320416,true
0,457,36.6360419082,13.3485648198,true
0,458,37.0310292130,13.9758975980,true
0,459,37.4260165178,14.6032303763,true
0,460,37.8210038226,15.2305631545,true
0,461,37.8877859907,15.7808216459,true
0,462,37.2548463296,16.1667604636,true
0,463,36.6219066685,16.5526992814,true
0,464,35.9889670074,16.9386380991,true
0,465,35.3560273463,17.3245769168,true
0,466,34.7230876853,17.7105157345,true
0,467,34.0901480242,18.0964545523,true
0,468,33.4840290010,18.0298982581,true
0,469,32.9011122851,17.5718922670,true
0,470,32.3181955692,17.1138862759,true
0,471,31.7352788532,16.6558802848,true
0,472,31.1523621373,16.1978742937,true
0,473,30.5142652479,15.8370133613,true
0,474,29.8223536789,15.5708935271,true
0,475,29.1304421098,15.3047736928,true
0,476,28.4385305407,15.0386538586,true
0,477,27.7466189717,14.7725340243,true
0,478,27.0547074026,14.5064141900,true
0,479,26.3627958335,14.2402943558,true
0,480,25.6708842644,13.9741745215,true
0,481,24.9490642775,13.8393101269,true
0,482,24.2101650369,13.7793993777,true
0,483,23.4712657964,13.7194886284,true
0,484,22.7323665558,13.6595778792,true
0,485,21.9934673152,13.5996671299,true
0,486,21.2545680746,13.5397563807,true
0,487,20.5156688340,13.4798456315,true
0,488,19.7767695935,13.4199348822,true
0,489,19.0378703529,13.3600241330,true
0,490,18.2989711123,13.3001133838,true
0,491,17.5600718717,13.2402026345,true
0,492,16.8211726312,13.1802918853,true
0,493,16.0822733906,13.1203811361,true
0,494,15.3433741500,13.0604703868,true
0,495,14.6044749094,13.0005596376,true
0,496,13.8655756688,12.9406488883,true
0,497,13.1266764283,12.8807381391,true
0,498,12.3877771877,12.8208273899,true
0,499,11.6488779471,12.7609166406,true
0,500,10.9099787065,12.7010058914,true
0,501,10.1710794660,12.6410951422,true
0,502,9.4913547562,12.3842342935,true
0,503,8.8417948074,12.0269763216,true
0,504,8.1922348585,11.6697183497,true
0,505,7.5426749097,11.3124603779,true
0,506,6.8931149608,10.9552024060,true
0,507,6.2435550120,10.5979444341,true
0,508,5.6957787055,10.4713585224,true
0,509,5.5218340292,11.1919864674,true
0,510,5.3478893528,11.9126144124,true
0,511,5.1739446764,12.6332423575,true
