contour_id,order,x,y,closed
0,238,73.6256001939,54.0267166878,true
0,239,73.0573963313,53.5295383080,true
0,240,72.6635788388,52.9947038549,true
0,241,72.9760047124,52.3073669330,true
0,242,73.5157710073,51.9345145745,true
0,243,74.2664085020,51.8533645750,true
0,244,75.0170459967,51.7722145756,true
0,245,75.7676834913,51.6910645762,true
0,246,76.5183209860,51.6099145768,true
0,247,77.2689584807,51.5287645774,true
0,248,78.0195959753,51.4476145779,true
0,249,78.7702334700,51.3664645785,true
0,250,79.5208709647,51.2853145791,true
0,251,80.2715084593,51.2041645797,true
0,252,81.0221459540,51.1230145802,true
0,253,81.7727834487,51.0418645808,true
0,254,82.5234209433,50.9607145814,true
0,255,83.2740584380,50.8795645820,true
0,256,84.0246959327,50.7984145825,true
0,257,84.7753334273,50.7172645831,true
0,258,85.5259709220,50.6361145837,true
0,259,86.2766084167,50.5549645843,true
0,260,87.0272459113,50.4738145848,true
0,261,87.7778834060,50.3926645854,true
0,262,88.5285209007,50.3115145860,true
0,263,89.1934082451,49.9750763715,true
0,264,89.8408250413,49.5866262938,true
0,265,90.0362895891,49.1216097761,true
0,266,89.5529431724,48.5415940760,true
0,267,89.3207992854,47.9938846191,true
0,268,89.9351772016,47.5550432504,true
0,269,90.5495551178,47.1162018817,true
0,270,91.1639330340,46.6773605130,true
0,271,91.7783109502,46.2385191443,true
0,272,91.8200104790,45.8379178630,true
0,273,91.1527406694,45.4846573755,true
0,274,90.4854708598,45.1313968881,true
0,275,89.8182010502,44.7781364006,true
0,276,89.1509312405,44.4248759132,true
0,277,88.5422729171,44.0317510003,true
0,278,88.4588958738,43.2813576105,true
0,279,88.3755188305,42.5309642207,true
0,280,88.2921417872,41.7805708309,true
0,281,88.0030868451,41.3516333446,true
0,282,87.2868202929,41.5903888620,true
0,283,86.5705537408,41.8291443793,true
0,284,85.8542871886,42.0678998967,true
0,285,85.1542037541,41.8771929819,true
0,286,84.4579366314,41.5852099949,true
0,287,83.7616695087,41.2932270080,true
0,288,83.0654023860,41.0012440210,true
0,289,82.3691352633,40.7092610341,true
0,290,81.6728681406,40.4172780472,true
0,291,80.9766010179,40.1252950602,true
0,292,80.2803338952,39.8333120733,true
0,293,79.5840667725,39.5413290864,true
0,294,78.8877996498,39.2493460994,true
0,295,78.1915325271,38.9573631125,true
0,296,77.4952654044,38.6653801255,true
0,297,76.7989982817,38.3733971386,true
0,298,76.1027311590,38.0814141517,true
0,299,75.4064640363,37.7894311647,true
0,300,74.7101969136,37.4974481778,true
0,301,74.0139297909,37.2054651909,true
0,302,73.3176626682,36.9134822039,true
0,303,72.6213955455,36.6214992170,true
0,304,71.9251284228,36.3295162300,true
0,305,71.2288613001,36.0375332431,true
0,306,70.5325941774,35.7455502562,true
0,307,69.8363270547,35.4535672692,true
0,308,69.2905408899,34.9946482686,true
0,309,68.9281268765,34.3323054165,true
0,310,68.5657128631,33.6699625644,true
0,311,68.2032988497,33.0076197123,true
0,312,67.8408848363,32.3452768603,true
0,313,67.4784708229,31.6829340082,true
0,314,67.1160568094,31.0205911561,true
0,315,66.7536427960,30.3582483040,true
0,316,66.3912287826,29.6959054519,true
0,317,66.0288147692,29.0335625999,true
0,318,65.6664007558,28.3712197478,true
0,319,65.3039867424,27.7088768957,true
0,320,64.9415727290,27.0465340436,true
0,321,64.5791587156,26.3841911916,true
0,322,64.2167447022,25.7218483395,true
0,323,63.8543306888,25.0595054874,true
0,324,63.4919166754,24.3971626353,true
0,325,63.4759561686,23.6856437307,true
0,326,63.6397411023,22.9486115290,true
0,327,63.8035260360,22.2115793274,true
0,328,63.9673109697,21.4745471257,true
0,329,64.1310959034,20.7375149240,true
0,330,64.2948808371,20.0004827223,true
0,331,64.4586657708,19.2634505207,true
0,332,64.6224507045,18.5264183190,true
0,333,64.4441068714,17.7951832451,true
0,334,64.2554461587,17.0641229834,true
0,335,64.0667854460,16.3330627216,true
0,336,63.8781247333,15.6020024599,true
0,337,63.6894640206,14.8709421982,true
0,338,63.5008033079,14.1398819364,true
0,339,63.3121425952,13.4088216747,true
0,340,63.1234818825,12.6777614130,true
0,341,62.9099559259,11.9609042586,true
0,342,62.3760823591,11.4270306918,true
0,343,61.8422087922,10.8931571249,true
0,344,61.3083352253,10.3592835580,true
0,345,60.7744616584,9.8254099911,true
0,346,60.2405880916,9.2915364243,true
0,347,59.7067145247,8.7576628574,true
0,348,59.1728409578,8.2237892905,true
0,349,58.6389673910,7.6899157237,true
0,350,58.1050938241,7.1560421568,true
0,351,57.5712202572,6.6221685899,true
0,352,57.0373466903,6.0882950230,true
0,353,56.5034731235,5.5544214562,true
0,354,55.8191436415,5.3417775289,true
0,355,55.0672330779,5.2734220231,true
0,356,54.3153225143,5.2050665173,true
0,357,53.5634119507,5.1367110116,true
0,358,52.8115013871,5.0683555058,true
0,359,52.0595908235,5.0000000000,true
0,360,51.3872863183,5.2160444425,true
0,361,50.7801242935,5.6648163739,true
0,362,50.1729622686,6.1135883053,true
0,363,49.5658002438,6.5623602367,true
0,364,49.0918721603,7.1297513988,true
0,365,48.7163415654,7.7847466225,true
0,366,48.3408109705,8.4397418462,true
0,367,47.9652803755,9.0947370699,true
0,368,47.5897497806,9.7497322937,true
0,369,47.2142191857,10.4047275174,true
0,370,46.8386885908,11.0597227411,true
0,371,46.4631579958,11.7147179648,true
0,372,46.0876274009,12.3697131885,true
0,373,45.7120968060,13.0247084122,true
0,374,45.3365662111,13.6797036359,true
0,375,44.9610356161,14.3346988596,true
0,376,44.3828661296,14.5307287552,true
0,377,43.6458339279,14.3669438215,true
0,378,42.9088017263,14.2031588878,true
0,379,42.4893564636,13.5758861382,true
0,380,42.0705515813,12.9476788147,true
0,381,41.6517466989,12.3194714911,true
0,382,41.2329418166,11.6912641676,true
0,383,40.8141369342,11.0630568441,true
0,384,40.3953320519,10.4348495206,true
0,385,39.9765271695,9.8066421970,true
0,386,39.3330240626,10.1776877526,true
0,387,38.6856072664,10.5661378303,true
0,388,38.0381904703,10.9545879080,true
0,389,37.3907736741,11.3430379857,true
0,390,36.7609661589,11.7527248458,true
0,391,36.2593639939,12.3170272814,true
0,392,35.7577618289,12.8813297170,true
0,393,35.2561596639,13.4456321527,true
0,394,34.7545574989,14.0099345883,true
0,395,34.2529553339,14.5742370240,true
0,396,33.7513531689,15.1385394596,true
0,397,33.1875064291,15.6277749753,true
0,398,32.5400896330,16.0162250530,true
0,399,31.8926728368,16.4046751307,true
0,400,31.2452560407,16.7931252084,true
0,401,30.5978392445,17.1815752861,true
0,402,29.9504224483,17.5700253638,true
0,403,29.3030056522,17.9584754415,true
0,404,28.6555888560,18.3469255192,true
0,405,28.0081720599,18.7353755969,true
0,406,27.3607552637,19.1238256746,true
0,407,26.7133384676,19.5122757523,true
0,408,26.1112963107,19.8075108234,true
0,409,26.0176486921,19.0583298744,true
0,410,25.9240010735,18.3091489254,true
0,411,25.8303534549,17.5599679764,true
0,412,25.7367058362,16.8107870274,true
0,413,25.2749911534,16.6703284249,true
0,414,24.5680521010,16.9354305695,true
0,415,23.9572352302,16.9828135182,true
0,416,23.6768310956,16.2818031816,true
0,417,23.3964269609,15.5807928449,true
0,418,23.0394964157,15.1451646415,true
0,419,22.4288915827,15.5892408836,true
0,420,21.8182867498,16.0333171257,true
0,421,21.2076819169,16.4773933678,true
0,422,20.6317018192,16.4801729262,true
0,423,20.0978282524,15.9462993594,true
0,424,19.6616698552,16.4315185800,true
0,425,19.2389712175,17.0571125638,true
0,426,18.8162725799,17.6827065475,true
0,427,18.3935739422,18.3083005313,true
0,428,17.9708753045,18.9338945150,true
0,429,17.5481766668,19.5594884988,true
0,430,17.0149955116,20.0837464120,true
0,431,16.4281668989,20.5587981461,true
0,432,15.8413382862,21.0338498802,true
0,433,15.2545096734,21.5089016143,true
0,434,14.6676810607,21.9839533484,true
0,435,14.0808524480,22.4590050826,true
0,436,13.4940238352,22.9340568167,true
0,437,12.9552033373,23.4451820185,true
0,438,12.6622159409,24.1410270849,true
0,439,12.3692285445,24.8368721512,true
0,440,12.0762411482,25.5327172176,true
0,441,11.7832537518,26.2285622840,true
0,442,11.4902663554,26.9244073503,true
0,443,11.3242370562,27.6458904638,true
0,444,11.3242370562,28.4009017027,true
0,445,11.3242370562,29.1559129415,true
0,446,11.3242370562,29.9109241804,true
0,447,11.3242370562,30.6659354193,true
0,448,11.3242370562,31.4209466581,true
0,449,11.6034022390,32.1140252863,true
0,450,11.9226855181,32.7982037415,true
0,451,12.2419687972,33.4823821967,true
0,452,12.5612520762,34.1665606518,true
0,453,12.8805353553,34.8507391070,true
0,454,13.1998186344,35.5349175622,true
0,455,13.5191019135,36.2190960173,true
0,456,13.8383851926,36.9032744725,true
0,457,14.1576684716,37.5874529276,true
0,458,14.2380431514,38.3186995389,true
0,459,14.2021309290,39.0728562091,true
0,460,14.1662187067,39.8270128792,true
0,461,14.1303064843,40.5811695493,true
0,462,14.0943942619,41.3353262194,true
0,463,14.0584820395,42.0894828895,true
0,464,14.0225698171,42.8436395597,true
0,465,13.9866575947,43.5977962298,true
0,466,13.9507453723,44.3519528999,true
0,467,13.9148331500,45.1061095700,true
0,468,13.8789209276,45.8602662402,true
0,469,13.8430087052,46.6144229103,true
0,470,13.9942504441,47.3537812581,true
0,471,14.1482381982,48.0929224776,true
0,472,14.3022259522,48.8320636971,true
0,473,14.4562137063,49.5712049167,true
0,474,14.6102014604,50.3103461362,true
0,475,14.7641892144,51.0494873557,true
0,476,14.9181769685,51.7886285753,true
0,477,15.0721647226,52.5277697948,true
0,478,15.2261524766,53.2669110143,true
0,479,15.3801402307,54.0060522338,true
0,480,15.5341279848,54.7451934534,true
0,481,15.6881157388,55.4843346729,true
0,482,15.8421034929,56.2234758924,true
0,483,15.8139959517,56.9365321588,true
0,484,15.4586965451,57.6027185460,true
0,485,15.1033971386,58.2689049333,true
0,486,14.7480977321,58.9350913205,true
0,487,14.3927983256,59.6012777077,true
0,488,14.0374989190,60.2674640949,true
0,489,13.6821995125,60.9336504822,true
0,490,13.3269001060,61.5998368694,true
0,491,12.9716006995,62.2660232566,true
0,492,12.6163012930,62.9322096439,true
0,493,12.2610018864,63.5983960311,true
0,494,11.9057024799,64.2645824183,true
0,495,11.5504030734,64.9307688056,true
0,496,11.1951036669,65.5969551928,true
0,497,10.7871690988,66.2135034774,true
0,498,10.1429317244,66.6072040950,true
0,499,9.4986943501,67.0009047126,true
0,500,8.8544569758,67.3946053303,true
0,501,8.2102196015,67.7883059479,true
0,502,7.5659822271,68.1820065656,true
0,503,7.2606791648,68.6504759598,true
0,504,7.6794840471,69.2786832833,true
0,505,8.0982889295,69.9068906069,true
0,506,8.5170938118,70.5350979304,true
0,507,8.6343602483,71.1277998483,true
0,508,8.0810929264,71.6415480758,true
0,509,7.5278256044,72.1552963033,true
0,510,6.9745582825,72.6690445308,true
0,511,6.4212909605,73.1827927583,true
